0.9094 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
325.5834 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=195, pos=array([ 0.47996223, -0.05037267]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
325.5903 	EXP 	fixation: autoDraw = False
325.5903 	EXP 	target: autoDraw = False
325.5903 	EXP 	distr: autoDraw = False
325.5903 	EXP 	distr: autoDraw = False
325.5903 	EXP 	distr: autoDraw = False
325.5903 	EXP 	distr: autoDraw = False
325.5903 	EXP 	distr: autoDraw = False
325.5903 	EXP 	distr: autoDraw = False
325.5903 	EXP 	distr: autoDraw = False
325.5903 	EXP 	distr: autoDraw = False
325.5903 	EXP 	distr: autoDraw = False
325.5903 	EXP 	distr: autoDraw = False
325.5903 	EXP 	distr: autoDraw = True
325.5903 	EXP 	distr: autoDraw = True
325.5903 	EXP 	distr: autoDraw = True
325.5903 	EXP 	distr: autoDraw = True
325.5903 	EXP 	distr: autoDraw = True
325.5903 	EXP 	fixation: autoDraw = True
325.5903 	EXP 	target: autoDraw = True
325.6366 	DATA 	Mouse:  Left button up, pos=(428,134)
327.0995 	DATA 	Mouse: Left button down, pos=(341,79)
327.1035 	EXP 	New trial (rep=185, index=0): None
327.1055 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=67, pos=array([-0.44980881,  0.46989246]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
327.1069 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=102, pos=array([-0.29203748, -0.36922686]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
327.1082 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=248, pos=array([-0.24114355, -0.43941114]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
327.1094 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=199, pos=array([0.02873661, 0.10265093]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
327.1107 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=111, pos=array([0.01533685, 0.3102663 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
327.1121 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=340, pos=array([-0.2604522 ,  0.26975699]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
327.1134 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=202, pos=array([-0.40168417, -0.47482592]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
327.1146 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=176, pos=array([ 0.49733947, -0.00788891]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
327.1159 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=86, pos=array([-0.07635152,  0.10935212]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
327.1172 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=331, pos=array([0.40760988, 0.15124098]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
327.1249 	EXP 	fixation: autoDraw = False
327.1249 	EXP 	target: autoDraw = False
327.1249 	EXP 	distr: autoDraw = False
327.1249 	EXP 	distr: autoDraw = False
327.1249 	EXP 	distr: autoDraw = False
327.1249 	EXP 	distr: autoDraw = False
327.1249 	EXP 	distr: autoDraw = False
327.1249 	EXP 	distr: autoDraw = True
327.1249 	EXP 	distr: autoDraw = True
327.1249 	EXP 	distr: autoDraw = True
327.1249 	EXP 	distr: autoDraw = True
327.1249 	EXP 	distr: autoDraw = True
327.1249 	EXP 	distr: autoDraw = True
327.1249 	EXP 	distr: autoDraw = True
327.1249 	EXP 	distr: autoDraw = True
327.1249 	EXP 	distr: autoDraw = True
327.1249 	EXP 	distr: autoDraw = True
327.1249 	EXP 	fixation: autoDraw = True
327.1249 	EXP 	target: autoDraw = True
327.2032 	DATA 	Mouse:  Left button up, pos=(341,79)
329.5700 	DATA 	Mouse: Left button down, pos=(287,847)
329.5740 	EXP 	New trial (rep=186, index=0): None
329.5759 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=95, pos=array([-0.46639387, -0.44925609]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
329.5772 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=256, pos=array([-0.26829098,  0.29774932]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
329.5785 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=134, pos=array([-0.25627954,  0.45596127]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
329.5798 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=41, pos=array([0.33082415, 0.44539987]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
329.5811 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=29, pos=array([ 0.41200703, -0.19287729]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
329.5882 	EXP 	fixation: autoDraw = False
329.5882 	EXP 	target: autoDraw = False
329.5882 	EXP 	distr: autoDraw = False
329.5882 	EXP 	distr: autoDraw = False
329.5882 	EXP 	distr: autoDraw = False
329.5882 	EXP 	distr: autoDraw = False
329.5882 	EXP 	distr: autoDraw = False
329.5882 	EXP 	distr: autoDraw = False
329.5882 	EXP 	distr: autoDraw = False
329.5882 	EXP 	distr: autoDraw = False
329.5882 	EXP 	distr: autoDraw = False
329.5882 	EXP 	distr: autoDraw = False
329.5882 	EXP 	distr: autoDraw = True
329.5882 	EXP 	distr: autoDraw = True
329.5882 	EXP 	distr: autoDraw = True
329.5882 	EXP 	distr: autoDraw = True
329.5882 	EXP 	distr: autoDraw = True
329.5882 	EXP 	fixation: autoDraw = True
329.5882 	EXP 	target: autoDraw = True
329.6537 	DATA 	Mouse:  Left button up, pos=(287,847)
331.5878 	DATA 	Mouse: Left button down, pos=(848,774)
331.5916 	EXP 	New trial (rep=187, index=0): None
331.5935 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=167, pos=array([-0.15611984, -0.08161057]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
331.5949 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=347, pos=array([-0.38524631, -0.22414838]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
331.5962 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=31, pos=array([ 0.09918313, -0.3545204 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
331.5976 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=319, pos=array([-0.21461204,  0.21347537]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
331.5990 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=17, pos=array([0.06953989, 0.36823686]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
331.6060 	EXP 	fixation: autoDraw = False
331.6060 	EXP 	target: autoDraw = False
331.6060 	EXP 	distr: autoDraw = False
331.6060 	EXP 	distr: autoDraw = False
331.6060 	EXP 	distr: autoDraw = False
331.6060 	EXP 	distr: autoDraw = False
331.6060 	EXP 	distr: autoDraw = False
331.6060 	EXP 	distr: autoDraw = True
331.6060 	EXP 	distr: autoDraw = True
331.6060 	EXP 	distr: autoDraw = True
331.6060 	EXP 	distr: autoDraw = True
331.6060 	EXP 	distr: autoDraw = True
331.6060 	EXP 	fixation: autoDraw = True
331.6060 	EXP 	target: autoDraw = True
331.6701 	DATA 	Mouse:  Left button up, pos=(848,774)
333.3370 	DATA 	Mouse: Left button down, pos=(290,476)
333.3408 	EXP 	New trial (rep=188, index=0): None
333.3426 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=293, pos=array([-0.11075696,  0.07647183]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
333.3440 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=214, pos=array([-0.16548603, -0.27382454]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
333.3455 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=331, pos=array([-0.26198686, -0.20138007]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
333.3468 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=27, pos=array([0.12857888, 0.14406319]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
333.3480 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=178, pos=array([-0.21855322, -0.40749162]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
333.3492 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=155, pos=array([-0.4254994,  0.1185835]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
333.3504 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=215, pos=array([-0.04451139,  0.1376262 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
333.3516 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=282, pos=array([-0.28655257,  0.47067811]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
333.3528 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=40, pos=array([ 0.13912678, -0.21525564]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
333.3540 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=4, pos=array([ 0.0896609 , -0.24863903]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
333.3617 	EXP 	fixation: autoDraw = False
333.3617 	EXP 	target: autoDraw = False
333.3617 	EXP 	distr: autoDraw = False
333.3617 	EXP 	distr: autoDraw = False
333.3617 	EXP 	distr: autoDraw = False
333.3617 	EXP 	distr: autoDraw = False
333.3617 	EXP 	distr: autoDraw = False
333.3617 	EXP 	distr: autoDraw = True
333.3617 	EXP 	distr: autoDraw = True
333.3617 	EXP 	distr: autoDraw = True
333.3617 	EXP 	distr: autoDraw = True
333.3617 	EXP 	distr: autoDraw = True
333.3617 	EXP 	distr: autoDraw = True
333.3617 	EXP 	distr: autoDraw = True
333.3617 	EXP 	distr: autoDraw = True
333.3617 	EXP 	distr: autoDraw = True
333.3617 	EXP 	distr: autoDraw = True
333.3617 	EXP 	fixation: autoDraw = True
333.3617 	EXP 	target: autoDraw = True
333.4558 	DATA 	Mouse:  Left button up, pos=(290,476)
335.0208 	DATA 	Mouse: Left button down, pos=(545,163)
335.0245 	EXP 	New trial (rep=189, index=0): None
335.0264 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=224, pos=array([ 0.09188727, -0.08435174]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
335.0277 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=50, pos=array([-0.183565  , -0.49892433]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
335.0290 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=188, pos=array([0.24726179, 0.3985494 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
335.0302 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=268, pos=array([-0.1642691 , -0.32908793]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
335.0317 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=161, pos=array([-0.18596341, -0.22795056]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
335.0329 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=130, pos=array([-0.35825486, -0.00830638]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
335.0341 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=22, pos=array([0.05674229, 0.25844126]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
335.0353 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=27, pos=array([ 0.31210076, -0.46984838]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
